Duration,Price,Night,Number_of_Flights
135,3543,False,1
1630,13882,False,3
435,8781,False,2
500,5192,False,3
940,6442,False,2
825,15554,True,2
1285,10844,True,2
90,2754,False,1
420,14067,False,2
370,5140,False,2
895,8330,False,2
90,5678,True,1
1170,11087,True,2
175,18558,True,1
90,16000,True,1
175,3573,True,1
760,7670,False,2
1195,12819,True,3
155,4878,False,1
1295,11507,True,3
330,8759,False,2
1530,10262,False,2
1580,10975,False,3
550,10262,True,2
490,6007,False,2
145,3858,False,1
490,6412,False,2
150,6245,False,1
1410,9968,True,3
640,18260,True,2
175,8855,True,1
590,10844,False,2
135,3597,False,1
1685,13067,False,2
1070,13817,False,2
990,11602,False,2
1545,13941,False,2
1365,14151,True,2
170,3943,True,1
705,10844,False,2
90,2753,True,1
1005,14714,True,2
545,9646,False,2
330,15554,False,2
435,13261,False,3
1045,11087,False,2
810,11507,True,3
390,9424,True,2
170,4937,False,1
175,3257,True,1
170,4823,False,1
140,5277,True,1
150,3873,False,1
730,10844,False,2
510,7198,False,2
170,6094,True,1
165,3943,False,1
180,3943,True,1
960,12681,True,2
155,5613,False,1
145,3873,False,1
1415,12898,False,2
1375,15129,True,3
135,3911,False,1
195,6015,True,1
365,54826,False,2
305,5073,True,2
140,4326,True,1
1595,9443,False,3
90,8040,False,1
165,7229,False,1
170,3943,False,1
685,14195,False,4
1130,13292,False,3
155,4174,False,1
860,16736,False,2
165,5198,False,1
730,15058,False,2
300,5073,False,2
660,10197,False,2
140,3543,False,1
180,7229,False,1
1180,10966,False,3
570,11134,False,2
150,3807,True,1
170,5228,False,1
140,3597,False,1
165,4483,False,1
1015,10262,False,2
270,5158,False,2
1520,6010,True,2
1320,13376,False,3
1365,11543,True,3
560,15342,False,2
175,6309,False,1
165,5823,True,1
160,5403,False,1
155,3873,False,1
1270,12898,True,2
500,6979,False,2
1410,13437,False,3
1015,6017,False,2
330,14053,False,2
145,7295,False,1
1495,13044,True,2
175,4030,False,1
1625,13942,False,3
705,14781,False,2
170,3579,True,1
1275,10231,True,3
320,5530,False,2
345,10844,False,2
675,8372,False,2
775,16289,False,2
1275,11701,True,3
570,11269,False,2
750,9385,False,2
395,14151,False,2
180,4544,False,1
850,11087,True,2
155,5224,True,1
155,4804,False,1
880,6901,True,2
465,5999,False,2
170,5403,True,1
810,13014,True,3
85,4995,False,1
1545,13941,False,2
1295,11507,True,3
660,12192,False,2
450,7198,True,2
195,5000,False,1
155,3841,False,1
350,12347,False,2
140,11982,False,1
1375,13029,True,3
700,16736,True,2
155,4174,False,1
145,3841,False,1
1440,17024,True,2
180,3943,True,1
635,6442,False,2
2170,11762,False,3
145,4174,False,1
155,4804,True,1
690,13377,False,2
175,7229,False,1
170,8855,True,1
535,7741,False,2
315,22270,False,2
735,7740,False,2
1600,14960,False,3
535,12032,False,2
80,5462,True,1
1385,12347,True,2
135,3145,False,1
520,7832,False,2
150,4804,False,1
305,10482,True,2
1015,12373,False,2
915,10478,False,2
1125,13029,False,3
1255,6482,False,2
600,15554,False,2
615,11789,False,2
340,9413,False,2
1700,7662,False,2
390,7888,True,2
955,5192,False,2
640,6007,False,2
1595,12898,False,2
1545,11885,False,3
355,14360,False,2
1185,14330,False,3
555,6076,False,2
160,4622,False,1
665,14388,True,2
615,9794,False,2
150,4804,False,1
450,9663,True,2
370,5842,False,2
510,15603,False,2
165,5618,True,1
155,6565,False,1
295,5221,False,2
560,10368,False,3
765,7480,True,2
1490,13882,False,3
560,6442,False,2
175,4823,False,1
150,3873,False,1
1075,12121,False,2
170,4423,False,1
150,5510,False,1
180,7229,False,1
1010,10577,True,2
90,8040,False,1
360,14714,False,2
165,7229,False,1
855,6653,False,3
665,6442,True,2
160,4804,True,1
1210,9417,False,3
1495,10844,True,2
180,7229,False,1
590,15400,False,2
750,6416,False,2
170,5176,False,1
575,9264,False,2
720,13587,False,2
135,3597,False,1
170,4282,True,1
85,4995,False,1
155,4804,True,1
590,10844,False,2
885,14714,True,2
730,14571,True,2
1425,7832,False,2
1295,11467,True,2
1075,10953,False,2
160,4148,True,1
145,3873,False,1
170,3943,True,1
330,6151,False,2
850,12080,False,2
845,13584,True,2
845,6979,False,2
165,4482,True,1
325,6284,True,2
220,4226,True,2
570,6442,False,2
520,12373,True,2
550,11297,True,2
920,14083,False,3
195,7202,False,1
590,11667,False,2
1400,10844,True,2
1265,5932,False,2
630,9001,False,2
395,13469,False,2
90,2227,True,1
315,5636,False,2
625,15965,False,3
305,5054,True,2
540,5999,False,2
175,4823,False,1
435,8479,False,2
930,8452,False,2
660,14924,False,2
1410,10441,True,3
900,7485,False,2
180,6478,False,1
1775,15129,False,3
265,3809,True,2
660,18581,False,2
155,5224,True,1
500,8330,False,2
165,6961,False,1
660,10262,False,2
90,2754,True,1
630,13727,False,2
165,3898,True,1
810,11087,True,2
170,3383,True,1
1520,12557,False,2
1325,8273,False,3
545,9736,False,3
1530,10262,False,2
810,11664,True,3
170,4591,True,1
305,13502,False,2
375,8372,False,2
165,6121,False,1
155,5613,False,1
320,5298,False,2
1050,15764,True,2
870,6253,False,2
375,8586,True,2
1325,12273,False,3
90,2227,True,1
180,5769,True,1
190,6216,False,1
345,6386,True,2
555,16108,False,2
140,3873,True,1
895,6270,False,2
170,5911,True,1
605,15077,False,2
890,31825,True,2
435,8479,False,2
1555,9397,False,2
1655,10262,False,2
195,4729,True,1
1530,14714,False,2
155,4804,False,1
165,4804,True,1
80,2050,True,1
705,8371,False,2
540,12192,False,2
770,14629,False,2
175,4823,True,1
375,14323,False,2
1390,15129,False,3
860,6758,False,2
615,14848,False,2
1670,12358,False,3
185,4030,True,1
150,4960,False,1
1595,8656,False,3
710,14871,False,2
440,4563,False,2
85,4784,True,1
170,4823,True,1
135,3687,False,1
175,7229,False,1
180,7229,False,1
1010,7174,False,2
1490,11071,False,3
965,6979,True,2
140,3850,False,1
800,13044,True,2
450,12373,True,2
1100,13801,False,3
170,4823,False,1
1535,6587,True,2
95,2227,True,1
1285,14151,False,2
2315,25430,False,3
175,4319,True,1
1660,14462,True,2
1655,8586,False,2
675,7662,False,2
85,4995,False,1
720,7408,False,2
90,5678,True,1
90,5678,True,1
950,26890,False,2
2245,13904,False,3
505,15318,True,3
1580,8452,True,2
625,6314,False,2
625,10203,False,2
135,3597,False,1
535,8266,False,2
885,12373,True,2
435,36235,False,2
755,14871,False,2
180,7229,False,1
155,4804,True,1
175,7303,True,1
570,13587,False,2
455,7740,False,2
145,7295,False,1
440,18916,True,2
385,8266,False,2
1570,12373,True,2
555,11188,False,2
505,14151,False,2
660,14714,False,2
180,7229,False,1
1165,12242,False,2
325,9134,False,2
170,3943,True,1
165,6961,False,1
500,23843,False,3
135,3597,False,1
480,7408,False,2
160,3257,True,1
90,1965,True,1
755,9100,False,2
75,3100,True,1
625,26890,False,2
180,8016,False,1
1435,12173,True,2
965,8784,True,2
320,5298,False,2
1475,11087,False,2
295,5409,False,2
370,5842,False,2
90,2228,False,1
140,3543,False,1
315,7228,True,2
425,6287,True,2
750,13377,False,2
165,6985,False,1
375,8372,False,2
1200,14687,False,3
195,9564,False,1
480,12080,False,2
460,18275,False,3
810,6093,False,2
1365,14861,True,3
155,4804,False,1
1365,9314,True,2
615,9794,False,2
810,13029,True,3
150,3841,False,1
315,12284,False,2
395,14714,True,2
965,7064,False,2
180,5198,False,1
590,14781,False,2
1380,13381,True,3
170,6094,True,1
320,5298,False,2
660,7408,False,2
890,14388,True,2
1410,9443,True,3
2170,11762,False,3
1255,7480,False,2
195,5406,True,1
195,9564,False,1
560,10368,False,3
315,5636,False,2
90,1965,True,1
450,12739,True,2
155,4148,False,1
860,7191,False,2
1280,10262,False,2
630,12312,False,2
1485,10262,True,2
195,9564,False,1
1335,13759,False,2
1640,8610,False,2
360,14714,False,2
170,4823,False,1
470,6451,False,2
300,16079,False,2
195,7202,False,1
170,4944,True,1
160,3625,True,1
1315,9663,False,2
520,9794,False,2
90,2437,False,1
930,13377,False,2
520,8586,True,2
380,19225,False,2
335,15554,True,2
750,12121,False,2
170,3943,False,1
695,13555,True,2
185,4990,True,1
1590,8854,True,2
540,7878,False,2
165,8028,False,1
800,8586,True,2
1215,15164,False,3
495,12284,False,2
85,4995,False,1
630,10051,False,2
1200,9663,False,2
1345,14424,False,3
540,14714,False,2
90,3100,False,1
320,6493,False,2
1025,14571,False,2
810,10368,True,3
805,14714,False,2
135,3543,False,1
710,6810,False,2
150,5201,False,1
480,13377,False,2
680,14629,False,2
810,6093,False,2
835,15419,False,4
1255,13484,False,3
640,8372,True,2
1625,8534,False,3
180,4030,False,1
1130,13292,False,3
1375,13014,True,3
675,16754,False,2
160,6565,False,1
1210,16079,True,2
910,11507,True,3
1555,12395,False,2
300,22153,True,2
1790,10919,False,3
455,13759,True,2
170,6094,True,1
1700,11542,False,3
1300,13376,False,3
1365,25735,False,2
1450,17471,True,2
425,10844,False,2
760,8372,True,2
145,3858,False,1
165,5694,True,1
1475,17234,True,2
1140,11546,False,3
160,8028,False,1
180,8016,True,1
1435,10413,True,2
665,11948,False,3
90,3205,False,1
170,4423,False,1
160,4878,False,1
310,5912,False,2
1625,11411,True,3
840,7618,False,2
175,7229,False,1
290,6147,False,2
600,14237,True,3
355,6101,False,2
765,12324,False,3
915,18387,False,2
745,10262,False,2
600,10262,False,2
180,7229,False,1
150,3807,True,1
620,7695,False,2
1625,12723,True,3
90,2175,False,1
975,6628,False,2
830,13376,False,3
155,4148,False,1
1380,9254,True,3
185,8016,True,1
180,4030,False,1
180,5198,False,1
150,4409,True,1
90,10082,False,1
1200,9663,False,2
160,3971,True,1
140,6297,False,1
160,3573,True,1
510,10844,False,2
165,4423,False,1
435,19225,False,2
145,6297,True,1
140,3849,True,1
450,15078,False,2
265,4205,True,2
170,5228,False,1
840,7408,False,2
175,7229,False,1
830,10919,False,3
175,4544,False,1
1225,6540,False,2
1420,9483,True,3
540,16079,False,2
435,13377,True,2
175,4823,True,1
1075,14151,False,2
495,6095,True,2
555,12029,False,2
965,4437,True,2
165,3419,True,1
170,3943,False,1
695,13542,False,2
320,7174,False,2
85,7417,False,1
900,16704,False,3
155,4435,True,1
1210,11432,False,3
170,3383,True,1
155,4804,True,1
170,3383,True,1
320,6991,False,2
2295,10441,True,3
265,5073,False,2
915,7695,False,2
765,7480,True,2
1505,10262,False,2
750,13817,True,2
575,13067,False,2
90,1965,False,1
560,6674,False,2
710,16172,True,3
385,7268,False,2
315,17524,False,2
450,7888,True,2
90,2754,True,1
715,10573,False,4
440,11789,False,2
1365,13067,True,2
165,4238,True,1
690,9794,False,2
1580,7615,False,3
2525,11664,False,3
800,7064,False,2
265,3809,True,2
150,3841,False,1
830,6795,False,2
290,4565,False,2
420,12351,True,2
195,5021,True,1
1220,10467,False,3
165,6121,False,1
140,6300,False,1
170,10715,True,1
150,5510,False,1
185,6144,True,1
1475,19329,True,3
1840,13253,False,3
800,13941,False,2
155,4488,True,1
155,3841,False,1
470,7575,False,2
1595,9968,False,3
1775,15129,False,3
330,4864,False,2
965,7480,False,2
710,15867,False,2
750,13067,False,2
905,8366,False,2
1820,21571,False,3
170,4282,True,1
1580,13591,False,3
1625,7927,True,2
1680,14714,False,2
1275,11087,True,2
1660,28322,True,2
1570,9314,False,2
290,7060,False,2
145,7900,False,1
85,5678,True,1
275,4860,True,2
90,2017,True,1
290,5069,False,2
1655,9397,False,2
300,5073,False,2
1040,15145,True,4
600,8099,False,2
480,14594,False,2
185,4729,False,1
155,4804,True,1
440,19644,False,3
1410,8656,True,3
1615,13014,False,3
570,6442,False,2
1415,12373,False,2
1730,10539,False,2
800,10844,True,2
965,8452,False,2
835,7144,False,2
170,5126,True,1
390,6795,True,2
775,8586,True,2
145,4439,False,1
175,6205,False,1
175,4284,True,1
425,14571,False,2
150,3807,True,1
160,3850,False,1
435,8479,False,2
720,8073,False,2
170,3943,False,1
145,4332,False,1
150,4174,False,1
1265,14594,False,2
810,11507,True,3
920,6093,False,2
175,8033,True,1
180,4823,False,1
910,13292,True,3
455,9526,False,2
140,3815,True,1
140,3597,False,1
830,13376,False,3
90,2017,True,1
955,11853,False,3
360,10262,False,2
155,3859,False,1
1345,12744,False,3
460,18485,False,3
1385,13227,False,3
140,3597,True,1
150,4804,False,1
165,4423,False,1
1295,10262,False,2
135,3543,False,1
160,4174,True,1
375,7084,False,2
1385,14960,False,3
590,13339,False,2
180,7229,False,1
665,6818,True,2
1300,13376,False,3
630,6316,False,2
185,5201,True,1
305,10958,True,2
145,3858,False,1
360,10262,False,2
245,8996,False,2
2315,8098,True,3
135,3543,False,1
690,10529,False,2
995,7438,True,2
865,12373,False,2
175,4823,False,1
180,5769,False,1
380,9042,False,2
965,4697,False,2
345,10844,False,2
170,8420,True,1
540,7563,False,2
765,7480,True,2
175,4030,False,1
920,6513,False,2
435,8355,False,2
625,16655,False,3
750,10844,True,2
150,3873,False,1
150,5224,False,1
1170,10844,False,2
170,4778,True,1
1320,16289,True,2
170,5674,True,1
1795,12854,False,3
785,8425,True,2
2240,9328,True,3
795,17057,True,2
180,7229,True,1
570,14871,False,2
1845,14300,False,3
730,8529,True,2
845,10877,True,2
280,5386,False,2
485,11622,False,2
910,10197,True,2
345,8028,False,2
90,2754,False,1
790,6781,False,2
150,3841,False,1
535,8266,False,2
175,6144,False,1
175,4544,False,1
425,14441,True,3
80,3100,True,1
1080,13067,True,2
1720,8529,True,2
455,6442,False,2
640,6480,False,2
1490,11003,False,2
170,4668,True,1
1330,13941,False,2
700,8820,False,2
315,9064,False,2
685,10844,False,2
810,15129,True,3
540,6513,False,2
395,14676,False,2
175,4823,False,1
150,4174,False,1
750,19172,False,3
160,4423,True,1
155,3873,False,1
345,7189,True,2
1330,13731,False,2
1520,14151,False,2
135,4667,False,1
1995,8834,True,3
1365,11467,True,2
480,12395,False,2
460,7858,False,2
155,4804,True,1
800,13469,True,2
185,7673,False,1
1500,14151,False,2
1295,10262,False,2
1615,13014,False,3
360,12373,False,2
540,11399,False,2
170,3971,False,1
900,6007,False,2
745,6383,False,2
170,5740,False,1
90,1965,False,1
850,5935,False,3
165,4174,False,1
515,7738,True,2
1275,10441,True,3
80,3100,True,1
1530,14714,False,2
1550,9135,False,2
1540,7893,False,2
395,12121,False,2
180,6094,False,1
170,4423,False,1
665,7832,True,2
170,5403,False,1
145,3841,False,1
1060,11093,False,3
180,7229,True,1
180,4823,False,1
575,11467,False,2
330,6111,False,2
1075,8066,False,2
975,7258,True,2
170,4729,True,1
580,15135,False,2
955,12718,False,3
85,5678,True,1
320,5298,False,2
785,14815,False,2
1375,13014,True,3
145,4491,False,1
510,11421,False,2
1420,12284,False,2
165,7229,False,1
175,4823,False,1
450,12898,True,2
835,13587,False,2
1165,12373,False,2
910,5999,False,2
610,10907,False,3
690,14151,False,2
170,4591,True,1
375,19225,False,2
1315,9663,False,2
705,10844,False,2
480,13727,False,2
690,14151,False,2
1100,10262,True,2
145,3873,False,1
535,13014,True,3
150,5510,False,1
1060,17282,False,3
695,6653,False,3
315,12214,False,2
90,3625,False,1
180,6860,False,1
540,3876,False,2
165,5613,True,1
1545,8971,True,3
180,4030,True,1
635,8075,False,2
900,7005,False,2
165,4778,True,1
135,3687,False,1
1015,10262,False,2
1545,15113,True,3
895,6979,False,2
545,6717,False,2
845,16736,False,2
480,7192,False,2
250,4226,False,2
630,9627,False,2
1005,4757,True,2
510,14571,False,2
220,5162,False,2
1430,10844,False,2
150,3815,False,1
1310,17261,False,2
615,16736,True,2
145,3841,False,1
400,10844,False,2
615,6838,False,2
1515,6612,False,2
170,8851,False,1
670,12395,False,2
170,4282,True,1
800,14781,True,2
765,9646,False,2
630,6628,False,2
160,4668,False,1
455,16863,True,2
720,12192,False,2
1570,12719,True,2
885,12898,True,2
1395,10262,True,2
330,7804,False,2
155,4174,True,1
95,2227,True,1
610,11087,True,2
650,11667,False,2
185,7931,True,1
140,5277,True,1
705,13626,False,2
610,12373,True,2
700,10031,False,2
1695,10844,False,2
540,6591,False,2
1485,5406,True,2
1150,10844,True,2
90,2017,True,1
1595,12373,False,2
735,8669,False,2
470,6151,False,2
765,10348,False,2
160,8016,True,1
170,4823,False,1
150,5510,False,1
80,3100,False,1
1485,10262,True,2
450,14714,False,2
540,10262,False,2
170,6961,False,1
480,6206,False,2
880,7904,False,3
1045,12819,True,3
885,10262,True,2
165,4591,True,1
1615,10368,False,3
730,11142,False,2
170,4729,True,1
750,9424,False,2
390,15136,False,2
865,12199,False,3
1015,10262,False,2
195,4729,False,1
150,3841,False,1
865,14388,True,2
90,2754,True,1
1545,12358,False,3
1170,6117,False,3
1375,15129,True,3
665,14388,True,2
1255,7480,False,2
395,10791,False,2
1280,12452,False,2
235,4226,True,2
170,5403,True,1
765,9646,False,2
170,4282,True,1
395,7845,False,2
140,3384,True,1
175,4823,True,1
140,3597,True,1
720,13587,False,2
865,13474,False,2
135,3384,False,1
810,15129,True,3
1545,8586,False,2
170,4591,True,1
1490,13882,False,3
755,18286,False,2
710,5192,False,2
1615,11118,False,3
530,14871,False,2
1165,15107,False,3
735,8669,False,2
455,5171,False,2
1170,8529,False,2
320,7438,True,2
500,6206,False,2
165,7171,False,1
1730,14151,False,2
800,14939,True,2
1425,25735,False,2
1140,13882,False,3
1350,9555,True,2
155,4804,True,1
135,6627,False,1
330,8586,False,2
155,4804,True,1
2345,17135,False,3
540,15554,False,2
750,6838,False,2
265,8258,False,2
535,8213,False,2
720,12192,False,2
555,14848,False,2
155,4148,False,1
960,10844,True,2
1660,10844,True,2
390,6795,True,2
730,14781,False,2
315,6582,False,2
170,3919,False,1
765,9646,False,2
485,7744,False,2
1615,11733,False,3
1165,10262,False,2
390,17524,True,2
85,3603,True,1
705,7564,False,2
640,7005,False,2
985,14871,False,2
170,4282,True,1
810,15129,True,3
340,6752,False,2
230,6094,False,1
90,3175,False,1
630,8266,False,2
165,6722,True,1
155,3873,False,1
90,2575,False,1
755,7787,False,2
345,9257,True,2
185,4030,True,1
175,4991,True,1
350,9861,False,2
285,10406,False,2
175,7229,False,1
735,7670,False,2
505,14300,True,3
1655,8452,False,2
150,3873,False,1
520,6853,False,2
175,7229,False,1
180,7229,True,1
1040,14714,True,2
155,4804,False,1
295,11465,False,2
170,4591,True,1
975,6628,False,2
345,8025,True,2
470,6152,False,2
170,3943,False,1
1655,9187,False,2
865,9187,True,2
1665,15164,False,3
385,10276,False,2
910,12192,True,2
215,5554,True,2
735,6377,False,2
305,6232,True,2
295,6496,True,2
185,4823,True,1
220,6116,True,2
1335,7757,True,2
630,8266,False,2
155,3873,False,1
775,11841,True,2
155,4804,False,1
170,3943,False,1
465,15898,False,2
1685,14151,False,2
745,10577,False,2
165,4441,False,1
1505,5177,False,2
155,4460,True,1
780,13727,False,2
1235,14714,False,2
1295,10588,True,3
590,7438,False,2
765,12677,True,2
1485,14714,True,2
90,2754,False,1
825,6494,False,3
260,5607,False,2
1350,25735,True,2
175,4823,False,1
80,2050,True,1
865,12127,False,2
435,13377,True,2
180,7229,True,1
190,6216,False,1
185,8456,True,1
1045,15129,True,3
885,13817,False,2
370,6296,False,2
150,5170,False,1
175,3919,True,1
175,4823,False,1
1105,10262,False,2
1350,13882,False,3
480,13587,False,2
1685,11848,True,2
825,11678,False,2
175,4823,True,1
175,3919,True,1
140,11982,False,1
505,10703,False,2
1720,10844,True,2
1495,10844,True,2
90,3175,False,1
675,9929,False,2
305,19225,False,2
90,2017,True,1
1475,7832,False,2
1610,9663,False,2
560,7005,False,2
90,3175,True,1
1485,5006,False,2
630,9526,False,2
810,13292,True,3
345,6058,True,2
1585,10493,True,4
365,10844,False,2
690,10953,False,2
960,10844,True,2
800,10539,True,2
1375,13292,True,3
190,6741,False,1
800,14571,True,2
590,14781,False,2
90,3838,False,1
230,5201,False,1
470,8759,False,2
355,6195,False,2
75,3100,True,1
295,5975,False,2
570,10844,False,2
450,16079,True,2
135,3543,False,1
150,3841,False,1
1040,10262,True,2
840,12692,False,2
140,3850,False,1
1225,12373,False,2
90,3100,False,1
165,4878,True,1
1430,15129,True,3
725,9845,False,2
165,4077,True,1
690,9315,False,2
570,14781,False,2
170,9481,False,1
2315,8938,True,3
330,14388,False,2
1590,5704,True,2
175,3898,False,1
90,5678,True,1
265,6937,False,2
85,2754,True,1
85,2647,True,1
240,4226,False,2
175,4239,False,1
305,9165,True,2
160,18308,True,1
505,14486,False,2
170,4282,True,1
780,13587,False,2
570,13587,False,2
1225,6645,False,2
160,4423,True,1
1800,11518,False,3
890,13759,False,2
160,3625,True,1
170,4148,True,1
155,5613,False,1
1440,14298,False,3
800,7832,False,2
575,6442,False,2
85,5678,True,1
585,7064,True,2
1005,14151,False,2
165,3419,True,1
660,15554,False,2
495,13859,True,2
140,3847,True,1
265,7657,False,2
1475,13547,False,3
180,7229,False,1
1300,13376,False,3
95,2227,True,1
160,3971,True,1
975,6628,False,2
775,13584,True,2
160,4148,False,1
705,14571,False,2
140,3841,True,1
165,5198,False,1
170,3383,True,1
195,7202,False,1
195,5021,True,1
165,4239,True,1
1025,15129,True,3
160,21520,False,1
195,7673,True,1
170,4823,True,1
715,15190,False,2
850,14781,False,2
155,4804,False,1
1415,10262,False,2
705,7503,False,2
175,8016,False,1
90,4049,False,1
425,12389,True,2
140,3597,False,1
840,13727,False,2
85,5678,True,1
640,7670,False,2
570,10844,False,2
1545,7064,False,2
720,8930,False,2
170,4282,True,1
170,4823,False,1
1280,12373,False,2
800,11087,False,2
395,16079,True,2
195,5601,True,1
90,2753,True,1
335,12898,True,2
480,15603,False,2
165,4174,False,1
175,6144,True,1
590,14781,False,2
345,6195,True,2
1545,8586,False,2
170,11934,True,1
1345,14424,False,3
715,18581,False,2
450,13941,True,2
185,7229,True,1
155,3873,False,1
450,14714,False,2
450,11245,False,3
845,6104,False,2
885,7094,False,2
1335,10031,False,2
375,13941,True,2
390,7198,True,2
175,3873,False,1
150,5747,False,1
75,3100,True,1
245,8996,False,2
505,9103,False,2
890,31825,True,2
1055,14781,False,2
180,7229,False,1
170,10067,True,1
1125,10909,False,3
155,4804,False,1
85,4050,True,1
1630,14151,True,2
155,3841,False,1
345,14781,False,2
385,9870,False,2
570,8907,False,2
530,26890,True,2
355,6195,False,2
305,7832,False,2
395,11269,False,2
155,5613,False,1
175,4284,True,1
170,4668,True,1
675,15197,False,2
475,9899,False,2
540,3948,False,2
1400,10405,False,2
835,15419,False,4
625,15135,False,2
395,13369,False,2
440,18804,False,3
625,6751,True,2
745,10203,True,2
860,27992,False,2
725,12488,False,3
180,5198,False,1
180,7229,False,1
1045,12723,True,3
1630,13169,False,3
535,8366,False,3
900,7670,False,2
165,7229,False,1
170,4668,True,1
660,8327,True,2
940,12898,True,2
240,4226,False,2
1425,10262,True,2
845,10678,True,2
865,8052,False,3
175,3898,False,1
155,3807,False,1
705,6838,False,2
810,13014,True,3
150,5224,False,1
750,13377,False,2
355,6633,False,2
955,5192,False,2
170,4591,True,1
155,4880,True,1
180,7229,False,1
520,12373,True,2
180,6094,False,1
940,10262,True,2
440,15439,False,3
170,4077,True,1
165,4632,True,1
505,12692,False,2
265,3480,True,2
460,19360,False,3
1235,9134,False,2
420,13587,False,2
1530,15554,False,2
160,7229,True,1
825,7514,False,2
780,13587,False,2
180,7229,False,1
1570,10262,True,2
810,14871,False,2
615,10529,False,2
895,6442,False,2
290,5170,False,2
895,6442,False,2
175,3419,True,1
830,17261,True,2
135,3543,False,1
165,3383,False,1
1275,9181,True,3
990,11087,True,2
180,7229,False,1
870,11249,True,2
960,16736,False,2
655,10262,False,2
300,10262,False,2
85,5678,True,1
390,8307,False,2
965,7690,False,2
1390,16704,False,3
1660,10315,True,2
1615,15129,False,3
1555,12173,False,2
965,4227,True,2
165,3943,False,1
175,7229,False,1
790,8610,False,2
175,7303,False,1
780,10972,True,2
640,7670,False,2
555,8372,False,2
630,6628,False,2
1415,10262,False,2
1010,14178,False,2
820,8518,True,3
1320,13376,False,3
1065,8452,False,2
620,18371,True,2
90,1965,False,1
1025,10368,True,3
1295,11467,True,2
730,14781,False,2
780,9535,True,2
80,2050,True,1
535,10368,True,3
850,10031,False,2
145,4491,False,1
180,7229,False,1
475,11401,False,2
140,3597,False,1
965,7927,False,2
145,4174,False,1
555,10203,False,2
790,8610,False,2
175,5769,False,1
155,5644,False,1
180,5769,False,1
165,7229,False,1
240,4226,False,2
300,4588,False,2
90,4995,False,1
1145,5406,False,2
150,3873,False,1
440,17024,False,2
270,5158,False,2
90,8040,False,1
635,10844,True,2
135,4667,False,1
90,5678,True,1
875,12513,True,3
180,8016,False,1
140,3543,False,1
655,5963,False,2
475,14781,False,2
1655,12373,False,2
90,3210,True,1
760,9134,True,2
830,10919,False,3
90,4575,False,1
195,5601,True,1
395,14151,False,2
1195,10151,False,3
170,5403,False,1
345,6147,True,2
150,4804,False,1
620,8371,False,2
535,13014,True,3
170,3383,True,1
140,7298,False,1
180,4544,False,1
395,15147,False,2
900,10782,True,2
290,6027,False,2
830,10919,False,3
1565,6681,False,2
170,3943,True,1
885,12898,True,2
415,6628,True,2
1590,5022,True,2
1470,12698,False,3
625,10794,True,2
575,6416,False,2
140,4622,True,1
170,3943,False,1
150,4508,True,1
930,8452,False,2
970,13437,False,3
140,11982,False,1
1025,10844,True,2
1125,15129,False,3
300,14714,False,2
860,6093,False,2
505,5307,True,2
310,10188,False,2
735,14571,True,2
555,10976,True,3
590,10844,False,2
155,4488,True,1
1215,8582,True,2
1010,10262,True,2
1065,8662,False,2
165,4777,False,1
90,2071,False,1
980,11087,True,2
170,5228,True,1
590,12996,False,2
900,16736,False,2
910,13941,True,2
500,9166,False,2
1535,12677,True,2
135,4405,False,1
840,12121,False,2
170,6121,True,1
1495,14388,False,2
870,11467,True,2
780,13817,True,2
75,3100,True,1
455,8266,False,2
1660,13759,True,2
170,3943,True,1
440,12327,True,2
90,4049,False,1
175,3573,True,1
150,4409,True,1
1580,6565,False,3
160,4174,True,1
180,4030,False,1
155,4082,False,1
1555,6117,False,3
390,6163,True,2
745,6540,False,2
315,4649,False,2
1270,10262,True,2
165,5613,True,1
180,6144,False,1
1745,13067,False,2
175,7608,True,1
930,7198,False,2
425,13941,False,2
1125,10368,False,3
135,3543,False,1
160,4462,True,1
470,8005,True,3
1660,7064,True,2
1480,12121,True,2
435,8918,False,3
745,8891,False,2
375,10203,False,2
480,8073,False,2
370,11237,False,2
1300,13376,False,3
920,6513,False,2
585,13731,True,2
1430,7064,True,2
805,16736,True,2
845,8586,True,2
780,11789,False,2
155,5224,False,1
195,6834,True,1
570,6316,False,2
1925,11869,False,3
150,4384,True,1
150,5644,False,1
1380,19681,True,3
930,13377,False,2
695,10090,False,3
1380,20845,False,3
155,4878,False,1
90,2227,True,1
515,6442,False,2
175,3257,True,1
165,7229,False,1
1035,15164,True,3
170,10067,False,1
180,5674,False,1
1220,20800,False,2
940,7144,False,2
170,6094,True,1
90,4050,False,1
135,3859,False,1
1950,11664,False,3
850,7731,False,3
575,12692,False,2
1210,11307,False,3
450,8586,True,2
245,5746,False,2
675,13378,False,2
165,7486,False,1
155,7298,False,1
560,7005,False,2
155,4804,False,1
490,16162,True,2
175,3419,True,1
500,5192,False,3
155,4409,False,1
180,7229,False,1
295,5397,False,2
300,6542,False,2
535,5281,False,2
385,8266,False,2
300,10262,False,2
1445,11105,True,2
180,4544,False,1
150,4960,False,1
1210,16736,False,2
930,13377,False,2
90,2227,False,1
80,3100,False,1
80,3100,True,1
155,3873,False,1
90,5232,True,1
185,3359,True,1
175,6144,False,1
265,7725,False,2
170,4441,True,1
2280,10703,True,4
775,8529,True,2
560,14973,True,2
685,14571,False,2
175,3257,True,1
365,11087,False,2
155,3873,False,1
170,4423,False,1
1245,11753,False,3
425,14571,False,2
